HuggingFaceID,Architecture,System,Backend,Version,Mode,Status,ErrMsg,Command,Source
nvidia/Gemma-4-26B-A4B-NVFP4,Gemma4ForConditionalGeneration,b60,vllm,0.26.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Gemma-4-26B-A4B-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Gemma-4-26B-A4B-NVFP4 --total-gpus 32 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Gemma-4-31B-IT-NVFP4,Gemma4ForConditionalGeneration,b60,vllm,0.20.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Gemma-4-31B-IT-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Gemma-4-31B-IT-NVFP4 --total-gpus 32 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Gemma-4-31B-IT-NVFP4,Gemma4ForConditionalGeneration,b60,vllm,0.20.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Gemma-4-31B-IT-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Gemma-4-31B-IT-NVFP4 --total-gpus 32 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Gemma-4-31B-IT-NVFP4,Gemma4ForConditionalGeneration,b60,vllm,0.26.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Gemma-4-31B-IT-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Gemma-4-31B-IT-NVFP4 --total-gpus 32 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Gemma-4-31B-IT-NVFP4,Gemma4ForConditionalGeneration,b60,vllm,0.26.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Gemma-4-31B-IT-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Gemma-4-31B-IT-NVFP4 --total-gpus 32 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,b60,vllm,0.20.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Kimi-K2.5-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Kimi-K2.5-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,b60,vllm,0.20.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Kimi-K2.5-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Kimi-K2.5-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,b60,vllm,0.26.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Kimi-K2.5-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Kimi-K2.5-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Kimi-K2.5-NVFP4,KimiK25ForConditionalGeneration,b60,vllm,0.26.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Kimi-K2.5-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Kimi-K2.5-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,b60,vllm,0.20.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Kimi-K2.6-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Kimi-K2.6-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,b60,vllm,0.20.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Kimi-K2.6-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Kimi-K2.6-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,b60,vllm,0.26.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Kimi-K2.6-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Kimi-K2.6-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Kimi-K2.6-NVFP4,KimiK25ForConditionalGeneration,b60,vllm,0.26.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Kimi-K2.6-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Kimi-K2.6-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Kimi-K2.7-Code-NVFP4,KimiK25ForConditionalGeneration,b60,vllm,0.20.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Kimi-K2.7-Code-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Kimi-K2.7-Code-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Kimi-K2.7-Code-NVFP4,KimiK25ForConditionalGeneration,b60,vllm,0.20.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Kimi-K2.7-Code-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Kimi-K2.7-Code-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Kimi-K2.7-Code-NVFP4,KimiK25ForConditionalGeneration,b60,vllm,0.26.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Kimi-K2.7-Code-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Kimi-K2.7-Code-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Kimi-K2.7-Code-NVFP4,KimiK25ForConditionalGeneration,b60,vllm,0.26.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Kimi-K2.7-Code-NVFP4,uv run aiconfigurator cli default --model-path nvidia/Kimi-K2.7-Code-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Llama-3.1-70B-Instruct-FP8,LlamaForCausalLM,b60,vllm,0.20.0,agg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 700, in _attempt\n    pareto_df = SupportMatrix._run_mode(\n                ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 605, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2757, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2175, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2250, in _validate_database_quant_modes\n    self._check_role_against_db(""agg"", validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2455, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""), profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2402, in _check\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_static' for system='b60', backend='vllm', version='0.20.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model-path nvidia/Llama-3.1-70B-Instruct-FP8 --total-gpus 32 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Llama-3.1-70B-Instruct-FP8,LlamaForCausalLM,b60,vllm,0.20.0,disagg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 700, in _attempt\n    pareto_df = SupportMatrix._run_mode(\n                ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 605, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2757, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2175, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2255, in _validate_database_quant_modes\n    self._check_role_against_db(""prefill"", validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2455, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""), profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2402, in _check\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_static' for system='b60', backend='vllm', version='0.20.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model-path nvidia/Llama-3.1-70B-Instruct-FP8 --total-gpus 32 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Llama-3.1-70B-Instruct-FP8,LlamaForCausalLM,b60,vllm,0.26.0,agg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 700, in _attempt\n    pareto_df = SupportMatrix._run_mode(\n                ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 605, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2757, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2175, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2250, in _validate_database_quant_modes\n    self._check_role_against_db(""agg"", validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2455, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""), profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2402, in _check\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_static' for system='b60', backend='vllm', version='0.26.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model-path nvidia/Llama-3.1-70B-Instruct-FP8 --total-gpus 32 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/Llama-3.1-70B-Instruct-FP8,LlamaForCausalLM,b60,vllm,0.26.0,disagg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 700, in _attempt\n    pareto_df = SupportMatrix._run_mode(\n                ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 605, in _run_mode\n    pareto_df = task.run()\n                ^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2757, in run\n    self.validate()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2175, in validate\n    self._validate_database_quant_modes()\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2255, in _validate_database_quant_modes\n    self._check_role_against_db(""prefill"", validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2455, in _check_role_against_db\n    _check(""gemm"", self._role_attr(role, ""gemm_quant_mode""), profile_transfer=True)\n  File ""src/aiconfigurator/sdk/task_v2.py"", line 2402, in _check\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_static' for system='b60', backend='vllm', version='0.26.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model-path nvidia/Llama-3.1-70B-Instruct-FP8 --total-gpus 32 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/MiniMax-M2.7-NVFP4,MiniMaxM2ForCausalLM,b60,vllm,0.20.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/MiniMax-M2.7-NVFP4,uv run aiconfigurator cli default --model-path nvidia/MiniMax-M2.7-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/MiniMax-M2.7-NVFP4,MiniMaxM2ForCausalLM,b60,vllm,0.20.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/MiniMax-M2.7-NVFP4,uv run aiconfigurator cli default --model-path nvidia/MiniMax-M2.7-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/MiniMax-M2.7-NVFP4,MiniMaxM2ForCausalLM,b60,vllm,0.26.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/MiniMax-M2.7-NVFP4,uv run aiconfigurator cli default --model-path nvidia/MiniMax-M2.7-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/MiniMax-M2.7-NVFP4,MiniMaxM2ForCausalLM,b60,vllm,0.26.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/MiniMax-M2.7-NVFP4,uv run aiconfigurator cli default --model-path nvidia/MiniMax-M2.7-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/MiniMax-M3-NVFP4,MiniMaxM3SparseForConditionalGeneration,b60,vllm,0.20.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/MiniMax-M3-NVFP4,uv run aiconfigurator cli default --model-path nvidia/MiniMax-M3-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/MiniMax-M3-NVFP4,MiniMaxM3SparseForConditionalGeneration,b60,vllm,0.20.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/MiniMax-M3-NVFP4,uv run aiconfigurator cli default --model-path nvidia/MiniMax-M3-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/MiniMax-M3-NVFP4,MiniMaxM3SparseForConditionalGeneration,b60,vllm,0.26.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/MiniMax-M3-NVFP4,uv run aiconfigurator cli default --model-path nvidia/MiniMax-M3-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/MiniMax-M3-NVFP4,MiniMaxM3SparseForConditionalGeneration,b60,vllm,0.26.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/MiniMax-M3-NVFP4,uv run aiconfigurator cli default --model-path nvidia/MiniMax-M3-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,NemotronHForCausalLM,b60,vllm,0.20.0,agg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,xprofile
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,NemotronHForCausalLM,b60,vllm,0.20.0,disagg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,xprofile
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,NemotronHForCausalLM,b60,vllm,0.26.0,agg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,xprofile
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,NemotronHForCausalLM,b60,vllm,0.26.0,disagg,HYBRID_PASS,,uv run aiconfigurator cli default --model-path nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16 --total-gpus 128 --system b60 --backend vllm --backend-version 0.26.0 --database-mode HYBRID --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,xprofile
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,NemotronHForCausalLM,b60,vllm,0.20.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,uv run aiconfigurator cli default --model-path nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4 --total-gpus 128 --system b60 --backend vllm --backend-version 0.20.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color --engine-step-backend rust,
